objectid_color,iso_alpha3,country,name_1,name_2,population,whostandard,natstandard,dir_rel_to_toc,pm1998,pm1999,pm2000,pm2001,pm2002,pm2003,pm2004,pm2005,pm2006,pm2007,pm2008,pm2009,pm2010,pm2011,pm2012,pm2013,pm2014,pm2015,pm2016,pm2017,pm2018,pm2019,pm2020,llpp_who5_1998,llpp_who5_1999,llpp_who5_2000,llpp_who5_2001,llpp_who5_2002,llpp_who5_2003,llpp_who5_2004,llpp_who5_2005,llpp_who5_2006,llpp_who5_2007,llpp_who5_2008,llpp_who5_2009,llpp_who5_2010,llpp_who5_2011,llpp_who5_2012,llpp_who5_2013,llpp_who5_2014,llpp_who5_2015,llpp_who5_2016,llpp_who5_2017,llpp_who5_2018,llpp_who5_2019,llpp_who5_2020,llpp_nat_1998,llpp_nat_1999,llpp_nat_2000,llpp_nat_2001,llpp_nat_2002,llpp_nat_2003,llpp_nat_2004,llpp_nat_2005,llpp_nat_2006,llpp_nat_2007,llpp_nat_2008,llpp_nat_2009,llpp_nat_2010,llpp_nat_2011,llpp_nat_2012,llpp_nat_2013,llpp_nat_2014,llpp_nat_2015,llpp_nat_2016,llpp_nat_2017,llpp_nat_2018,llpp_nat_2019,llpp_nat_2020
17626,IND,India,West Bengal,Alipurduar,1335437,5,40,NorthTOC,33.880001,33.830002,37.459999,41.939999,40.73,43.040001,43.66,44.41,51.189999,48.310001,49.23,55.02,48.580002,49.98,53.790001,49.27,51.810001,49.34,48.790001,51.369999,55.139999,50.889999,53.70406,2.8299999,2.8299999,3.1800001,3.6199999,3.5,3.73,3.79,3.8599999,4.5300002,4.2399998,4.3299999,4.9000001,4.27,4.4099998,4.7800002,4.3400002,4.5900002,4.3499999,4.29,4.54,4.9099998,4.5,4.7729979,0,0.0099999998,0.15000001,0.38,0.34,0.44,0.50999999,0.52999997,1.11,0.86000001,0.94999999,1.47,0.89999998,1.02,1.35,0.94,1.1900001,1,0.95999998,1.16,1.49,1.12,1.3611845
17627,IND,India,West Bengal,Bankura,3787134,5,40,SouthTOC,35.919998,38.029999,42.369999,44.290001,46.860001,46.029999,50.830002,50.330002,55.610001,58.830002,63.66,63.73,56.16,66.449997,61.889999,65.230003,67.669998,65.989998,68.400002,67.510002,67.959999,66.43,76.224174,3.03,3.24,3.6600001,3.8499999,4.0999999,4.02,4.4899998,4.4400001,4.96,5.2800002,5.75,5.7600002,5.0100002,6.02,5.5700002,5.9000001,6.1399999,5.98,6.21,6.1300001,6.1700001,6.02,6.9799695,0,0.0099999998,0.25,0.41999999,0.67000002,0.58999997,1.0599999,1.01,1.53,1.85,2.3199999,2.3299999,1.58,2.5899999,2.1400001,2.47,2.71,2.55,2.78,2.7,2.74,2.5899999,3.5499692
17628,IND,India,West Bengal,Barddhaman,8169994,5,40,SouthTOC,36.939999,38.619999,44.619999,45.450001,49.02,47.889999,50.77,51.700001,56.240002,58.709999,64.75,65.290001,55.650002,68.370003,62.650002,65.129997,66.639999,66.239998,68.769997,65.589996,70.809998,65.040001,75.219162,3.1300001,3.29,3.8800001,3.96,4.3099999,4.1999998,4.4899998,4.5799999,5.02,5.2600002,5.8600001,5.9099998,4.96,6.21,5.6500001,5.8899999,6.04,6,6.25,5.9400001,6.4499998,5.8800001,6.8814778,0,0.0099999998,0.44999999,0.52999997,0.88,0.76999998,1.0599999,1.15,1.59,1.83,2.4300001,2.48,1.53,2.78,2.22,2.46,2.6099999,2.5699999,2.8199999,2.51,3.02,2.45,3.4514778
17629,IND,India,West Bengal,Birbhum,3699497,5,40,NorthTOC,35.57,38.549999,42.860001,43.279999,44.25,41.669998,45.490002,45.700001,51.990002,51.27,57.110001,57.330002,47.200001,60.860001,54.290001,56.450001,56.18,59.900002,59.200001,58.27,61.25,57.52,64.092171,3,3.29,3.71,3.75,3.8499999,3.5899999,3.97,3.99,4.5999999,4.5300002,5.1100001,5.1300001,4.1399999,5.4699998,4.8299999,5.04,5.02,5.3800001,5.3099999,5.2199998,5.5100002,5.1500001,5.7910328,0,0,0.28,0.31999999,0.41999999,0.18000001,0.54000002,0.56,1.17,1.1,1.6799999,1.7,0.70999998,2.04,1.4,1.61,1.59,1.95,1.88,1.79,2.0799999,1.72,2.3610327
17630,IND,India,West Bengal,Dakshin Dinajpur,1717161,5,40,NorthTOC,45.700001,43.650002,46.02,50.599998,46.66,51.27,47.25,53.5,59.040001,53,59.380001,64.220001,55.990002,63.09,70.389999,62.139999,60.029999,58.919998,55.75,58.459999,65.970001,55.029999,71.697281,3.99,3.79,4.02,4.4699998,4.0799999,4.5300002,4.1399999,4.75,5.3000002,4.6999998,5.3299999,5.8000002,5,5.6900001,6.4099998,5.5999999,5.3899999,5.2800002,4.9699998,5.2399998,5.98,4.9000001,6.5363331,0.56,0.36000001,0.58999997,1.04,0.64999998,1.1,0.70999998,1.3200001,1.87,1.27,1.9,2.3699999,1.5700001,2.26,2.98,2.1700001,1.96,1.85,1.54,1.8099999,2.55,1.47,3.1063333
17631,IND,India,West Bengal,Darjeeling,1882341,5,40,NorthTOC,30.76,29.66,34.099998,38.32,35.950001,39.07,40.32,41.689999,48.57,46.529999,47.279999,53.529999,44.509998,49.27,49.02,46.560001,48.740002,47.43,45.459999,46.799999,50.599998,47.130001,51.506809,2.52,2.4200001,2.8499999,3.27,3.03,3.3399999,3.46,3.5999999,4.27,4.0700002,4.1399999,4.7600002,3.8699999,4.3400002,4.3099999,4.0700002,4.29,4.1599998,3.97,4.0999999,4.4699998,4.1300001,4.5576673,0,0,0,0.14,0.039999999,0.19,0.25,0.34,0.88,0.72000003,0.79000002,1.33,0.57999998,0.95999998,0.94,0.77999997,0.94999999,0.82999998,0.72000003,0.79000002,1.08,0.82999998,1.1799967
17632,IND,India,West Bengal,Hooghly,5856109,5,40,SouthTOC,34.84,37.439999,44.23,44.580002,48.259998,48.110001,49.060001,51.630001,55.049999,56.189999,62.93,65.449997,56.91,65.790001,61.82,63.290001,70.239998,65.269997,70.279999,63.700001,71.730003,63.900002,74.85495,2.9200001,3.1800001,3.8399999,3.8800001,4.2399998,4.23,4.3200002,4.5700002,4.9099998,5.02,5.6799998,5.9200001,5.0900002,5.96,5.5700002,5.71,6.3899999,5.9099998,6.4000001,5.75,6.54,5.77,6.8457856,0,0,0.41999999,0.44999999,0.81,0.80000001,0.88999999,1.14,1.48,1.59,2.25,2.49,1.66,2.53,2.1400001,2.28,2.96,2.48,2.97,2.3199999,3.1099999,2.3399999,3.4157853
17633,IND,India,West Bengal,Howrah,5071093,5,40,SouthTOC,30.059999,34.049999,38.439999,38.82,40.869999,40.630001,43.029999,47.16,51.48,50.419998,56.639999,58.84,49.630001,56.849998,54.82,55.810001,63.740002,55.279999,64.139999,55.130001,60.07,54.150002,61.985691,2.46,2.8499999,3.28,3.3099999,3.52,3.49,3.73,4.1300001,4.5500002,4.4499998,5.0599999,5.2800002,4.3699999,5.0799999,4.8800001,4.98,5.7600002,4.9299998,5.8000002,4.9099998,5.4000001,4.8200002,5.5845981,0,0,0.0099999998,0.0099999998,0.13,0.12,0.30000001,0.69999999,1.12,1.02,1.63,1.85,0.94,1.65,1.45,1.55,2.3299999,1.5,2.3699999,1.48,1.97,1.39,2.1545978
17634,IND,India,West Bengal,Jalpaiguri,2803491,5,40,NorthTOC,34.02,32.880001,36.610001,41.299999,39.209999,42.439999,43.459999,44.669998,52.889999,50.700001,50.48,57.169998,48.939999,51.869999,54.18,50.700001,53.240002,51.110001,50.419998,51.630001,55.48,51.110001,57.333012,2.8399999,2.73,3.0999999,3.5599999,3.3499999,3.6700001,3.77,3.8900001,4.6900001,4.48,4.46,5.1100001,4.3099999,4.5900002,4.8200002,4.48,4.73,4.52,4.4499998,4.5700002,4.9499998,4.52,5.1286354,0,0,0.029999999,0.27000001,0.17,0.30000001,0.41,0.47999999,1.26,1.05,1.03,1.6799999,0.88,1.16,1.39,1.05,1.3,1.1,1.03,1.14,1.52,1.1,1.6986352
17635,IND,India,West Bengal,Koch Bihar,2975420,5,40,NorthTOC,29.51,27.459999,30.16,34.07,30.66,35.009998,33.459999,35.880001,44.220001,40.619999,40.470001,44.610001,39.799999,41.25,46.029999,41.639999,41.099998,38.630001,38.290001,40.040001,45.009998,39.290001,45.519283,2.4000001,2.2,2.47,2.8499999,2.51,2.9400001,2.79,3.03,3.8399999,3.49,3.48,3.8800001,3.4100001,3.55,4.02,3.5899999,3.54,3.3,3.26,3.4300001,3.9200001,3.3599999,3.9708898,0,0,0,0,0,0,0,0,0.41999999,0.13,0.079999998,0.44999999,0.050000001,0.16,0.58999997,0.19,0.14,0.029999999,0.02,0.07,0.49000001,0.039999999,0.54605716
17636,IND,India,West Bengal,Kolkata,4419044,5,40,NorthTOC,28.6,32.509998,36.330002,37.389999,38.759998,38.560001,40.720001,44.23,49.060001,49.099998,53.23,56.810001,47.400002,55.66,54.16,53.619999,62.130001,53.509998,65.540001,54.150002,60.580002,52.32,58.176208,2.3099999,2.7,3.0699999,3.1700001,3.3099999,3.29,3.5,3.8399999,4.3200002,4.3200002,4.73,5.0799999,4.1599998,4.96,4.8200002,4.7600002,5.5999999,4.75,5.9299998,4.8200002,5.4499998,4.6399999,5.2112684,0,0,0,0,0.039999999,0.039999999,0.07,0.41,0.88999999,0.88999999,1.3,1.65,0.73000002,1.53,1.39,1.33,2.1700001,1.3200001,2.5,1.39,2.02,1.21,1.7812684
17637,IND,India,West Bengal,Maldah,4231683,5,40,NorthTOC,45.419998,45.310001,45.419998,51.599998,47.959999,50.919998,48.220001,52.860001,60.599998,53.990002,62.310001,66.360001,56.279999,66.870003,73.150002,65.050003,64.510002,65.870003,60.639999,65.269997,70.150002,62.290001,74.748604,3.96,3.95,3.96,4.5700002,4.21,4.5,4.2399998,4.6900001,5.4499998,4.8000002,5.6199999,6.0100002,5.0300002,6.0599999,6.6799998,5.8899999,5.8299999,5.9699998,5.4499998,5.9099998,6.3800001,5.6100001,6.8353634,0.52999997,0.51999998,0.52999997,1.14,0.77999997,1.0700001,0.81,1.26,2.02,1.37,2.1900001,2.5799999,1.6,2.6300001,3.25,2.46,2.4000001,2.54,2.02,2.48,2.95,2.1800001,3.4053633
17638,IND,India,West Bengal,Murshidabad,7551664,5,40,NorthTOC,36.91,39.389999,44.049999,44.700001,45.709999,44.68,45.18,47.09,52.860001,51.75,58.029999,57.02,49.669998,64.220001,58.34,58.740002,58.369999,60.080002,60.700001,59.939999,64.800003,58.389999,64.118286,3.1300001,3.3699999,3.8299999,3.8900001,3.99,3.8900001,3.9400001,4.1300001,4.6900001,4.5799999,5.1999998,5.0999999,4.3800001,5.8000002,5.23,5.27,5.23,5.4000001,5.46,5.3800001,5.8600001,5.23,5.7935925,0,0.029999999,0.40000001,0.46000001,0.56,0.46000001,0.50999999,0.69999999,1.26,1.15,1.77,1.67,0.94999999,2.3699999,1.8,1.84,1.8,1.97,2.03,1.95,2.4300001,1.8,2.3635921
17639,IND,India,West Bengal,Nadia,5539078,5,40,SouthTOC,37.040001,38.48,45.279999,45.970001,48.349998,48.080002,47.93,50.470001,54.139999,56.07,61.439999,61.549999,54.23,67.57,61.360001,63.400002,62.43,60.369999,66.610001,60.060001,69.879997,60.110001,68.561821,3.1400001,3.28,3.95,4.02,4.25,4.2199998,4.21,4.46,4.8200002,5.0100002,5.5300002,5.54,4.8200002,6.1300001,5.52,5.7199998,5.6300001,5.4299998,6.04,5.4000001,6.3600001,5.4000001,6.2290583,0,0.0099999998,0.51999998,0.58999997,0.81999999,0.79000002,0.77999997,1.03,1.39,1.58,2.0999999,2.1099999,1.39,2.7,2.0899999,2.29,2.2,2,2.6099999,1.97,2.9300001,1.97,2.7990582
17640,IND,India,West Bengal,North 24 Parganas,10918512,5,40,SouthTOC,32.509998,36.5,40.310001,42.139999,43.860001,43.080002,44.970001,46.130001,51.560001,52.549999,57.380001,59.619999,52.849998,60.200001,58.799999,59.299999,63.900002,56.84,66.599998,57.119999,66.150002,56.490002,64.080322,2.7,3.0899999,3.46,3.6400001,3.8099999,3.73,3.9200001,4.0300002,4.5599999,4.6599998,5.1300001,5.3499999,4.6900001,5.4099998,5.27,5.3200002,5.77,5.0799999,6.04,5.1100001,5.9899998,5.0500002,5.7898717,0,0.0099999998,0.090000004,0.22,0.38,0.31999999,0.49000001,0.60000002,1.13,1.23,1.7,1.92,1.26,1.98,1.84,1.89,2.3399999,1.65,2.6099999,1.6799999,2.5599999,1.62,2.3598716
17641,IND,India,West Bengal,Pashchim Medinipur,6240632,5,40,SouthTOC,29.58,32.959999,36.720001,37.290001,38.799999,38.869999,40.950001,43.709999,46.959999,47.139999,53.18,53.540001,48.060001,54.75,53.119999,53.48,60.189999,54.169998,57.540001,54.220001,55.700001,54.75,62.325668,2.4100001,2.74,3.1099999,3.1600001,3.3099999,3.3199999,3.52,3.79,4.1100001,4.1300001,4.7199998,4.7600002,4.2199998,4.8800001,4.7199998,4.75,5.4099998,4.8200002,5.1500001,4.8200002,4.9699998,4.8800001,5.6179152,0,0,0.0099999998,0.029999999,0.050000001,0.050000001,0.16,0.38,0.68000001,0.69999999,1.29,1.33,0.79000002,1.45,1.29,1.3200001,1.98,1.39,1.72,1.39,1.54,1.45,2.1879153
17642,IND,India,West Bengal,Purba Medinipur,5437063,5,40,SouthTOC,29.35,31.75,36.380001,36.09,38.25,38.720001,40.950001,44.130001,46.990002,47.07,52.220001,54.049999,49.82,53.150002,54.189999,53.990002,60.290001,51.98,58.189999,52.369999,56.75,53.049999,60.344257,2.3900001,2.6199999,3.0699999,3.05,3.26,3.3,3.52,3.8399999,4.1100001,4.1199999,4.6300001,4.8099999,4.3899999,4.7199998,4.8200002,4.8000002,5.4200001,4.5999999,5.21,4.6399999,5.0700002,4.71,5.423737,0,0,0,0,0,0.0099999998,0.11,0.41,0.68000001,0.69,1.2,1.38,0.95999998,1.29,1.39,1.37,1.99,1.17,1.78,1.21,1.64,1.28,1.9937371
17643,IND,India,West Bengal,Puruliya,3112587,5,40,SouthTOC,39.5,41.240002,42.5,46.509998,48.41,47.970001,52.32,50.220001,56,59.32,65.459999,63.939999,57.720001,68.720001,63.919998,70.080002,67.07,67.07,70.220001,67.389999,63.990002,67.849998,74.126434,3.3800001,3.55,3.6700001,4.0700002,4.25,4.21,4.6399999,4.4299998,5,5.3200002,5.9299998,5.7800002,5.1700001,6.2399998,5.77,6.3800001,6.0799999,6.0799999,6.3899999,6.1100001,5.7800002,6.1599998,6.7743907,0.1,0.2,0.27000001,0.63999999,0.81999999,0.77999997,1.21,1,1.5700001,1.89,2.5,2.3499999,1.74,2.8099999,2.3399999,2.95,2.6500001,2.6500001,2.96,2.6800001,2.3499999,2.73,3.3443909
17644,IND,India,West Bengal,South 24 Parganas,8592532,5,40,SouthTOC,31.07,34.93,38.27,39.23,40.849998,39.98,43.41,47.009998,52.049999,51.41,54.75,58.34,51.740002,55.630001,56.689999,55.91,61.799999,54.360001,63.630001,54.77,62.57,54.07,61.983452,2.5599999,2.9300001,3.26,3.3499999,3.51,3.4300001,3.76,4.1199999,4.6100001,4.5500002,4.8800001,5.23,4.5799999,4.96,5.0700002,4.9899998,5.5700002,4.8400002,5.75,4.8800001,5.6399999,4.8099999,5.5843782,0,0,0.0099999998,0.039999999,0.12,0.079999998,0.33000001,0.69,1.1799999,1.12,1.45,1.8,1.15,1.53,1.64,1.5599999,2.1400001,1.41,2.3199999,1.45,2.21,1.38,2.1543782
17645,IND,India,West Bengal,Uttar Dinajpur,3300317,5,40,NorthTOC,43.580002,40.529999,42.639999,46.490002,42.900002,47.799999,43.150002,50.07,57.450001,54.34,56.07,63.419998,52.34,58.450001,65.889999,58.91,58.029999,57.630001,53.049999,55.900002,62.41,55.709999,67.222107,3.78,3.48,3.6900001,4.0700002,3.71,4.1900001,3.74,4.4200001,5.1399999,4.8400002,5.0100002,5.73,4.6399999,5.2399998,5.9699998,5.2800002,5.1999998,5.1599998,4.71,4.9899998,5.6300001,4.9699998,6.0977669,0.44999999,0.23,0.36000001,0.67000002,0.40000001,0.76999998,0.36000001,0.99000001,1.71,1.41,1.58,2.3,1.21,1.8099999,2.54,1.85,1.77,1.73,1.28,1.5599999,2.2,1.54,2.6677668
