level,id,name0,name1,name,population,pm2023,pm2022,pm2021,pm2020,pm2019,pm2018,pm2017,pm2016,pm2015,pm2014,pm2013,pm2012,pm2011,pm2010,pm2009,pm2008,pm2007,pm2006,pm2005,pm2004,pm2003,pm2002,pm2001,pm2000,pm1999,pm1998,who2023,who2022,who2021,who2020,who2019,who2018,who2017,who2016,who2015,who2014,who2013,who2012,who2011,who2010,who2009,who2008,who2007,who2006,who2005,who2004,who2003,who2002,who2001,who2000,who1999,who1998,nat2023,nat2022,nat2021,nat2020,nat2019,nat2018,nat2017,nat2016,nat2015,nat2014,nat2013,nat2012,nat2011,nat2010,nat2009,nat2008,nat2007,nat2006,nat2005,nat2004,nat2003,nat2002,nat2001,nat2000,nat1999,nat1998
2,17889,India,Uttar Pradesh,Ballia,3817555,62.52,70.62,70.26,68.31,74.62,78.14,76.31,89.09,73.67,70.46,74.91,72.33,75.92,68.9,69.11,76.48,65.86,62.66,57.03,59.64,59.71,54.8,60.8,50.26,44.22,45.31,5.6,6.4,6.4,6.2,6.8,7.2,7,8.2,6.7,6.4,6.9,6.6,7,6.3,6.3,7,6,5.7,5.1,5.4,5.4,4.9,5.5,4.4,3.8,4,2.2,3,3,2.8,3.4,3.7,3.6,4.8,3.3,3,3.4,3.2,3.5,2.8,2.9,3.6,2.5,2.2,1.7,1.9,1.9,1.5,2,1,0.4,0.5
2,17398,India,Chhattisgarh,Balod,751099,53.36,50.24,57.73,57.13,54.16,52.73,49.91,52.55,51.39,50.52,51.68,43.44,49.22,44.28,44.44,46.69,43.83,39.99,40.97,38.6,37.88,34.29,35.51,31.75,28.7,27.4,4.7,4.4,5.2,5.1,4.8,4.7,4.4,4.7,4.5,4.5,4.6,3.8,4.3,3.8,3.9,4.1,3.8,3.4,3.5,3.3,3.2,2.9,3,2.6,2.3,2.2,1.3,1,1.7,1.7,1.4,1.2,1,1.2,1.1,1,1.1,0.3,0.9,0.4,0.4,0.7,0.4,0,0.1,0,0,0,0,0,0,0
2,17399,India,Chhattisgarh,Baloda Bazar,1504163,62.92,56.63,65.35,64.28,61.01,59.02,56.3,59.53,54.88,53.48,53.63,47.47,53.89,47.94,51.64,52.48,49.01,43.52,43.25,42.94,38.54,36.35,37.72,32.07,34.19,33.18,5.7,5.1,5.9,5.8,5.5,5.3,5,5.3,4.9,4.8,4.8,4.2,4.8,4.2,4.6,4.7,4.3,3.8,3.7,3.7,3.3,3.1,3.2,2.7,2.9,2.8,2.2,1.6,2.5,2.4,2.1,1.9,1.6,1.9,1.5,1.3,1.3,0.7,1.4,0.8,1.1,1.2,0.9,0.3,0.3,0.3,0,0,0,0,0,0
2,17890,India,Uttar Pradesh,Balrampur,2517390,42.09,48.14,52.66,46.5,49.09,51.26,53.61,57.46,54.74,44.54,48.67,51.15,56.15,49.2,50.31,50.29,47.09,46.28,39.72,40.62,38.98,36.01,42.76,36.77,27.95,28.42,3.6,4.2,4.7,4.1,4.3,4.5,4.8,5.1,4.9,3.9,4.3,4.5,5,4.3,4.4,4.4,4.1,4,3.4,3.5,3.3,3,3.7,3.1,2.2,2.3,0.2,0.8,1.2,0.6,0.9,1.1,1.3,1.7,1.4,0.4,0.8,1.1,1.6,0.9,1,1,0.7,0.6,0,0.1,0,0,0.3,0,0,0
2,17400,India,Chhattisgarh,Balrampur,971982,29.73,33.26,35.22,33.78,35.95,31.38,34.65,35.89,33.93,32.19,33.86,30.29,34.39,28.91,31.66,33.2,29.83,25.04,25.2,26.14,25.8,23.95,22.61,19.65,15.04,13.61,2.4,2.8,3,2.8,3,2.6,2.9,3,2.8,2.7,2.8,2.5,2.9,2.3,2.6,2.8,2.4,2,2,2.1,2,1.9,1.7,1.4,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17434,India,Gujarat,Banaskantha,3629032,26.7,23.41,27.95,26.9,28.63,29.89,28.82,26.47,29.73,27.22,27.44,24.78,26.14,27.3,26.02,26.56,24.76,27.4,25.77,24.78,25.47,23.6,24.34,22.37,18.9,17.91,2.1,1.8,2.2,2.1,2.3,2.4,2.3,2.1,2.4,2.2,2.2,1.9,2.1,2.2,2.1,2.1,1.9,2.2,2,1.9,2,1.8,1.9,1.7,1.4,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17891,India,Uttar Pradesh,Banda,2093740,47.01,43.93,49.17,50.84,54.13,48.73,52.99,52.97,46.8,44.22,47.65,47.76,49.8,44.37,44.7,53.13,43.09,37.9,39.93,40.62,40.58,35.86,34.35,31.12,30.78,32.09,4.1,3.8,4.3,4.5,4.8,4.3,4.7,4.7,4.1,3.8,4.2,4.2,4.4,3.9,3.9,4.7,3.7,3.2,3.4,3.5,3.5,3,2.9,2.6,2.5,2.7,0.7,0.4,0.9,1.1,1.4,0.9,1.3,1.3,0.7,0.4,0.7,0.8,1,0.4,0.5,1.3,0.3,0,0,0.1,0.1,0,0,0,0,0
2,17499,India,Jammu and Kashmir,Bandipore,331299,15.8,14.36,19.51,18.05,17.41,16.64,16.47,18.19,16,16.59,17.52,16.24,17,16.89,14.89,15.77,16.02,15,14.14,14.12,14.67,14.62,15.92,15.92,12.85,12.87,1.1,0.9,1.4,1.3,1.2,1.1,1.1,1.3,1.1,1.1,1.2,1.1,1.2,1.2,1,1.1,1.1,1,0.9,0.9,0.9,0.9,1.1,1.1,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17543,India,Karnataka,Bangalore,10939582,26.21,29.72,30.21,27.66,30.04,31.34,29.01,34.36,27.92,28.13,26.51,26.79,27.79,27.28,27.11,26.45,25.15,23.93,24.21,21.56,19.83,19.26,18.96,18.08,13.81,13.1,2.1,2.4,2.5,2.2,2.5,2.6,2.4,2.9,2.2,2.3,2.1,2.1,2.2,2.2,2.2,2.1,2,1.9,1.9,1.6,1.5,1.4,1.4,1.3,0.9,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17544,India,Karnataka,Bangalore Rural,1164295,19.04,21.31,20.9,19.94,21.68,22.16,21.81,26.77,21,22.14,21.19,21.47,22.72,23.69,23.87,23.21,22.73,21.55,22.16,19.94,19.11,18.65,18.28,17.53,11.54,10.95,1.4,1.6,1.6,1.5,1.6,1.7,1.6,2.1,1.6,1.7,1.6,1.6,1.7,1.8,1.8,1.8,1.7,1.6,1.7,1.5,1.4,1.3,1.3,1.2,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17362,India,Bihar,Banka,2452291,45.38,47.62,50.6,48.44,54.19,57.09,56.99,54.86,53.88,51.13,54.81,52.05,55.58,46.96,52.15,50.77,44.11,46.56,38.27,40.5,39.17,39.22,40.2,35.11,33.64,31.98,4,4.2,4.5,4.3,4.8,5.1,5.1,4.9,4.8,4.5,4.9,4.6,5,4.1,4.6,4.5,3.8,4.1,3.3,3.5,3.3,3.4,3.4,3,2.8,2.6,0.5,0.7,1,0.8,1.4,1.7,1.7,1.5,1.4,1.1,1.5,1.2,1.5,0.7,1.2,1.1,0.4,0.6,0,0,0,0,0,0,0,0
2,17969,India,West Bengal,Bankura,4032632,48.38,45.1,63.31,62.93,57.92,60.99,61.66,61.44,57.47,59.79,55.09,54.03,58.46,51.52,57.59,57.02,50.33,47.69,43.58,42.03,38.31,38.67,36.36,35.56,30.9,28.53,4.3,3.9,5.7,5.7,5.2,5.5,5.6,5.5,5.1,5.4,4.9,4.8,5.2,4.6,5.2,5.1,4.4,4.2,3.8,3.6,3.3,3.3,3.1,3,2.5,2.3,0.8,0.5,2.3,2.2,1.8,2.1,2.1,2.1,1.7,1.9,1.5,1.4,1.8,1.1,1.7,1.7,1,0.8,0.4,0.2,0,0,0,0,0,0
2,17772,India,Rajasthan,Banswara,2116599,31.62,28.16,35.54,31.88,33.99,31.74,33.74,30.32,31.27,31.48,31.26,29.48,29.82,29.59,28.88,28.33,26.22,27.9,24.69,23.03,23.46,21.52,21.28,20.33,18.46,17.41,2.6,2.3,3,2.6,2.8,2.6,2.8,2.5,2.6,2.6,2.6,2.4,2.4,2.4,2.3,2.3,2.1,2.2,1.9,1.8,1.8,1.6,1.6,1.5,1.3,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17892,India,Uttar Pradesh,Barabanki,4466724,52.9,59.61,61.22,58.6,65.29,62.31,68.33,75.24,65.61,52.8,64.51,61.31,70.83,62.32,63.26,66.49,55.87,53,50.17,55.9,55.85,48.54,51.16,45.53,36.68,40.01,4.7,5.4,5.5,5.3,5.9,5.6,6.2,6.9,5.9,4.7,5.8,5.5,6.5,5.6,5.7,6,5,4.7,4.4,5,5,4.3,4.5,4,3.1,3.4,1.3,1.9,2.1,1.8,2.5,2.2,2.8,3.5,2.5,1.3,2.4,2.1,3,2.2,2.3,2.6,1.6,1.3,1,1.6,1.6,0.8,1.1,0.5,0,0
2,17500,India,Jammu and Kashmir,Baramulla,1062264,19.04,17.39,22.94,22.26,21.62,19.83,20.27,21.6,19.69,19.03,20.36,19.57,19.97,19.46,17.04,18.37,18.48,17.46,16.48,16.86,17.81,17.61,18.86,18.64,15.74,15.61,1.4,1.2,1.8,1.7,1.6,1.5,1.5,1.6,1.4,1.4,1.5,1.4,1.5,1.4,1.2,1.3,1.3,1.2,1.1,1.2,1.3,1.2,1.4,1.3,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17773,India,Rajasthan,Baran,1457324,37.84,32.43,38.37,37.72,40.67,37.46,38.83,37.87,37.33,36.63,38.11,37.61,38.81,36.36,36.07,36.05,33.17,32.34,30.42,28.97,31.72,28.29,26.5,23.86,20.62,20.66,3.2,2.7,3.3,3.2,3.5,3.2,3.3,3.2,3.2,3.1,3.2,3.2,3.3,3.1,3,3,2.8,2.7,2.5,2.3,2.6,2.3,2.1,1.8,1.5,1.5,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17970,India,West Bengal,Barddhaman,8724610,49.34,47.62,61.69,61.63,56.81,62.8,61.63,62.98,58.61,58.84,55.85,55.17,59.56,51.99,58.01,57.37,50.7,48.32,44.49,42.01,39.37,40.28,36.82,36.57,31.52,29.4,4.3,4.2,5.6,5.5,5.1,5.7,5.5,5.7,5.3,5.3,5,4.9,5.3,4.6,5.2,5.1,4.5,4.2,3.9,3.6,3.4,3.5,3.1,3.1,2.6,2.4,0.9,0.7,2.1,2.1,1.6,2.2,2.1,2.3,1.8,1.8,1.6,1.5,1.9,1.2,1.8,1.7,1,0.8,0.4,0.2,0,0,0,0,0,0
2,17893,India,Uttar Pradesh,Bareilly,5203095,51.3,60.01,62.77,57.41,58.97,64.24,67.23,70.39,68.7,59.37,65.58,59.71,72.98,67.33,59.27,63.86,54.54,50.77,50.42,51.82,54.04,46.95,45.65,44.41,37.74,40.62,4.5,5.4,5.7,5.1,5.3,5.8,6.1,6.4,6.2,5.3,5.9,5.4,6.7,6.1,5.3,5.8,4.9,4.5,4.5,4.6,4.8,4.1,4,3.9,3.2,3.5,1.1,2,2.2,1.7,1.9,2.4,2.7,3,2.8,1.9,2.5,1.9,3.2,2.7,1.9,2.3,1.4,1.1,1,1.2,1.4,0.7,0.6,0.4,0,0.1
2,17717,India,Odisha,Bargarh,1670706,49.52,43.19,50.79,50.5,49.37,50.93,49.56,48.48,47.15,47.23,46.27,41.31,45.45,39.82,42.77,44.81,40.26,35.98,35.08,33.79,30.73,29.7,28.99,26.47,27.39,26.81,4.4,3.7,4.5,4.5,4.3,4.5,4.4,4.3,4.1,4.1,4,3.6,4,3.4,3.7,3.9,3.5,3,2.9,2.8,2.5,2.4,2.4,2.1,2.2,2.1,0.9,0.3,1.1,1,0.9,1.1,0.9,0.8,0.7,0.7,0.6,0.1,0.5,0,0.3,0.5,0,0,0,0,0,0,0,0,0,0
2,17774,India,Rajasthan,Barmer,3069105,33.33,31.78,35.14,37.08,36.43,39.43,34.63,33.59,43.43,33.95,33.78,32.82,32.33,35.65,34.93,32.57,31.75,35.61,32.41,30.04,30.39,29.17,28.05,27.24,25.72,26.36,2.8,2.6,3,3.1,3.1,3.4,2.9,2.8,3.8,2.8,2.8,2.7,2.7,3,2.9,2.7,2.6,3,2.7,2.5,2.5,2.4,2.3,2.2,2,2.1,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17749,India,Punjab,Barnala,664645,47.55,46.26,54.84,49.96,47.89,53.53,54.09,61.42,59.89,49.22,56.05,52.13,66.3,61.47,46.63,50.27,46.11,45.63,47.04,43.59,46.1,39.76,34.47,34.2,29.97,30.75,4.2,4,4.9,4.4,4.2,4.8,4.8,5.5,5.4,4.3,5,4.6,6,5.5,4.1,4.4,4,4,4.1,3.8,4,3.4,2.9,2.9,2.4,2.5,0.7,0.6,1.5,1,0.8,1.3,1.4,2.1,1.9,0.9,1.6,1.2,2.6,2.1,0.6,1,0.6,0.6,0.7,0.4,0.6,0,0,0,0,0
2,17333,India,Assam,Barpeta,1889502,30.87,28.69,38.66,39.11,38.31,42.88,38.26,34.71,35.03,38.55,37.53,40.35,36.33,38.73,39.66,33.09,32.48,34.04,30.83,28.56,28.47,25.85,26.66,23.63,22.43,21,2.5,2.3,3.3,3.3,3.3,3.7,3.3,2.9,2.9,3.3,3.2,3.5,3.1,3.3,3.4,2.8,2.7,2.8,2.5,2.3,2.3,2,2.1,1.8,1.7,1.6,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17593,India,Madhya Pradesh,Barwani,1622142,36.48,33.37,38.91,35.98,35.12,36.69,36.94,33.95,34.22,32.92,33.67,28.8,30.48,30.35,28.9,30.37,27.73,28.68,24.81,23.94,24.58,21.03,21.91,19.43,18.32,18.86,3.1,2.8,3.3,3,3,3.1,3.1,2.8,2.9,2.7,2.8,2.3,2.5,2.5,2.3,2.5,2.2,2.3,1.9,1.9,1.9,1.6,1.7,1.4,1.3,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17401,India,Chhattisgarh,Bastar,1116798,31.63,28.3,36.56,31.71,32.51,33.41,33.37,32.13,34.34,31.4,31.44,27.74,32.59,29.41,30.19,31.67,30.12,27.61,27.65,26.04,25.77,24.42,25.32,22.26,15.84,16.38,2.6,2.3,3.1,2.6,2.7,2.8,2.8,2.7,2.9,2.6,2.6,2.2,2.7,2.4,2.5,2.6,2.5,2.2,2.2,2.1,2,1.9,2,1.7,1.1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17894,India,Uttar Pradesh,Basti,2512776,53.24,59.71,63.08,60.48,63.03,64.69,67.17,78,67.67,53.65,63.2,63.85,71.65,62.83,63.37,66.87,59.99,58.14,51.62,53.14,53.32,46.93,52.86,43.6,34.69,37.43,4.7,5.4,5.7,5.4,5.7,5.8,6.1,7.2,6.1,4.8,5.7,5.8,6.5,5.7,5.7,6.1,5.4,5.2,4.6,4.7,4.7,4.1,4.7,3.8,2.9,3.2,1.3,1.9,2.3,2,2.3,2.4,2.7,3.7,2.7,1.3,2.3,2.3,3.1,2.2,2.3,2.6,2,1.8,1.1,1.3,1.3,0.7,1.3,0.4,0,0
2,17750,India,Punjab,Bathinda,1584682,47.02,42.93,51.91,47.07,45.27,49.99,50.87,53.77,51.94,44.66,46.73,43.67,53.48,54.6,45.75,44.69,45.6,42.96,40.29,39.28,43.79,37.2,33.58,30.78,26.09,27.75,4.1,3.7,4.6,4.1,3.9,4.4,4.5,4.8,4.6,3.9,4.1,3.8,4.8,4.9,4,3.9,4,3.7,3.5,3.4,3.8,3.2,2.8,2.5,2.1,2.2,0.7,0.3,1.2,0.7,0.5,1,1.1,1.3,1.2,0.5,0.7,0.4,1.3,1.4,0.6,0.5,0.5,0.3,0,0,0.4,0,0,0,0,0
2,17643,India,Maharashtra,Beed,2967909,30.54,31.04,35.42,30.55,30.11,31.04,31.26,29.85,29.29,28.96,27.63,25.36,27.29,27.17,26.34,27.29,25.94,25.67,24.42,21.3,21.11,19.24,19.35,17.25,12.2,12.04,2.5,2.6,3,2.5,2.5,2.6,2.6,2.4,2.4,2.3,2.2,2,2.2,2.2,2.1,2.2,2.1,2,1.9,1.6,1.6,1.4,1.4,1.2,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17363,India,Bihar,Begusarai,3604924,67.03,70.82,68.42,64.9,75.78,87.03,82.46,81.32,75.59,78.2,77.26,79.39,76.39,66.86,70.96,66.73,63.41,63.53,55.16,54.16,54.32,52.22,56.29,48.08,43.9,42.52,6.1,6.5,6.2,5.9,6.9,8,7.6,7.5,6.9,7.2,7.1,7.3,7,6.1,6.5,6,5.7,5.7,4.9,4.8,4.8,4.6,5,4.2,3.8,3.7,2.6,3,2.8,2.4,3.5,4.6,4.2,4,3.5,3.7,3.7,3.9,3.6,2.6,3,2.6,2.3,2.3,1.5,1.4,1.4,1.2,1.6,0.8,0.4,0.2
2,17545,India,Karnataka,Belgaum,5442932,23.72,24.37,26.94,25.84,22.6,25.71,25.35,24.86,23.94,25.47,20.9,21.95,22.79,23.06,23.55,21.77,21.95,19.02,19.33,15.91,17.07,16.85,14.6,14.43,10.65,9.67,1.8,1.9,2.2,2,1.7,2,2,1.9,1.9,2,1.6,1.7,1.7,1.8,1.8,1.6,1.7,1.4,1.4,1.1,1.2,1.2,0.9,0.9,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17402,India,Chhattisgarh,Bemetara,859164,66.61,62.31,70.06,68.72,64.22,61.67,59.89,60.69,56.82,56.58,55.74,49.18,53.82,48.77,52.05,51.95,49.82,45.17,42.96,44.46,39.81,39.53,40.54,33.79,33.58,31.55,6,5.6,6.4,6.2,5.8,5.6,5.4,5.5,5.1,5.1,5,4.3,4.8,4.3,4.6,4.6,4.4,3.9,3.7,3.9,3.4,3.4,3.5,2.8,2.8,2.6,2.6,2.2,2.9,2.8,2.4,2.1,1.9,2,1.6,1.6,1.5,0.9,1.4,0.9,1.2,1.2,1,0.5,0.3,0.4,0,0,0.1,0,0,0
2,17594,India,Madhya Pradesh,Betul,1844440,30.9,28.04,34.72,32.04,31.72,31.43,31.69,29.07,30.71,29.62,29.84,25.51,29.03,26.24,27.61,28.18,25.55,24.71,21.55,21.51,22.19,20.3,21.09,18.57,12.78,13.73,2.5,2.3,2.9,2.6,2.6,2.6,2.6,2.4,2.5,2.4,2.4,2,2.4,2.1,2.2,2.3,2,1.9,1.6,1.6,1.7,1.5,1.6,1.3,0.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17895,India,Uttar Pradesh,Bhadohi,1832982,52.29,54.74,59.83,58.81,64.27,61.88,65.47,72.69,56.76,54.92,58.92,58.37,62.75,53.59,55.93,62.72,51.53,47.5,48.75,50.28,48.62,45.53,43.39,39.19,38.37,37.99,4.6,4.9,5.4,5.3,5.8,5.6,5.9,6.6,5.1,4.9,5.3,5.2,5.7,4.8,5,5.7,4.6,4.2,4.3,4.4,4.3,4,3.8,3.4,3.3,3.2,1.2,1.4,1.9,1.8,2.4,2.1,2.5,3.2,1.6,1.5,1.9,1.8,2.2,1.3,1.6,2.2,1.1,0.7,0.9,1,0.8,0.5,0.3,0,0,0
2,17718,India,Odisha,Bhadrak,1713469,35.66,29.47,39.64,37.58,39.69,41.67,41.15,38.91,37.98,39.59,37.29,35.73,38.11,33.56,36.23,36.91,31.51,31.26,27.66,26.8,23.92,25.18,23.13,22.42,20.79,18.55,3,2.4,3.4,3.2,3.4,3.6,3.5,3.3,3.2,3.4,3.2,3,3.2,2.8,3.1,3.1,2.6,2.6,2.2,2.1,1.9,2,1.8,1.7,1.5,1.3,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17364,India,Bihar,Bhagalpur,3698898,58.83,61.46,62.95,61.13,67.09,73.63,71.22,66.22,65.61,64,68.3,68.01,68.03,58.88,63.95,58.19,54.78,56.79,46.99,46.8,47.1,45.6,48.2,40.87,39.69,38.51,5.3,5.5,5.7,5.5,6.1,6.7,6.5,6,5.9,5.8,6.2,6.2,6.2,5.3,5.8,5.2,4.9,5.1,4.1,4.1,4.1,4,4.2,3.5,3.4,3.3,1.8,2.1,2.2,2.1,2.7,3.3,3.1,2.6,2.5,2.4,2.8,2.7,2.7,1.9,2.3,1.8,1.4,1.6,0.7,0.7,0.7,0.5,0.8,0.1,0,0
2,17644,India,Maharashtra,Bhandara,1630345,42.9,39.66,47.45,45.49,43.57,41.94,41.8,43.66,42.59,39.8,40.63,34.19,38.77,34.43,35.58,37.34,35.58,32.96,29.61,30.62,28.48,26.42,28.34,25,23.2,20.94,3.7,3.4,4.2,4,3.8,3.6,3.6,3.8,3.7,3.4,3.5,2.9,3.3,2.9,3,3.2,3,2.7,2.4,2.5,2.3,2.1,2.3,2,1.8,1.6,0.3,0,0.7,0.5,0.3,0.2,0.2,0.4,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17775,India,Rajasthan,Bharatpur,3011909,56.72,52.69,60.91,63.38,67.2,62.37,66.79,65.36,61.99,53.92,59.02,56.95,64.28,61.7,56.07,57.97,53.45,49.51,52,47.65,51.54,48.63,45.14,39.88,37.9,40.25,5.1,4.7,5.5,5.7,6.1,5.6,6.1,5.9,5.6,4.8,5.3,5.1,5.8,5.6,5,5.2,4.7,4.4,4.6,4.2,4.6,4.3,3.9,3.4,3.2,3.5,1.6,1.2,2,2.3,2.7,2.2,2.6,2.5,2.2,1.4,1.9,1.7,2.4,2.1,1.6,1.8,1.3,0.9,1.2,0.7,1.1,0.8,0.5,0,0,0
2,17435,India,Gujarat,Bharuch,1824176,30.93,30.17,34.56,33.16,31.95,33.54,33.15,30.64,35.82,32.55,30.8,26.89,27.85,29.99,27.95,30.18,29.14,27.78,26.24,24.17,24.61,22.59,23.31,21.17,20,19.48,2.5,2.5,2.9,2.8,2.6,2.8,2.8,2.5,3,2.7,2.5,2.1,2.2,2.4,2.2,2.5,2.4,2.2,2.1,1.9,1.9,1.7,1.8,1.6,1.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17436,India,Gujarat,Bhavnagar,2736701,27.54,26.95,29.55,29.08,28.18,30.83,29.14,26.24,32.88,28.81,27.3,23.4,24.56,25.43,23.8,26.6,25.96,24.45,23.74,21.8,22.27,21.45,21.61,20.44,20.02,18.73,2.2,2.2,2.4,2.4,2.3,2.5,2.4,2.1,2.7,2.3,2.2,1.8,1.9,2,1.8,2.1,2.1,1.9,1.8,1.6,1.7,1.6,1.6,1.5,1.5,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17776,India,Rajasthan,Bhilwara,2860993,32.47,28.21,35.02,32.37,34.68,32.18,33.11,31.08,32.52,31.45,34.52,32.49,33.63,34.62,33.12,29.88,28.72,29.81,28.08,25.72,28.76,25.66,24.69,22.39,21.04,20.01,2.7,2.3,2.9,2.7,2.9,2.7,2.8,2.6,2.7,2.6,2.9,2.7,2.8,2.9,2.8,2.4,2.3,2.4,2.3,2,2.3,2,1.9,1.7,1.6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17595,India,Madhya Pradesh,Bhind,2003871,59.23,56.36,61.3,65.61,67.55,62.21,67.33,64.6,62.75,58.61,60.67,59.15,62.43,59.27,57.02,59.45,52.89,47.72,51.13,48.15,48.85,44.26,42.91,38.22,35.75,37.14,5.3,5,5.5,5.9,6.1,5.6,6.1,5.8,5.7,5.3,5.5,5.3,5.6,5.3,5.1,5.3,4.7,4.2,4.5,4.2,4.3,3.8,3.7,3.3,3,3.1,1.9,1.6,2.1,2.5,2.7,2.2,2.7,2.4,2.2,1.8,2,1.9,2.2,1.9,1.7,1.9,1.3,0.8,1.1,0.8,0.9,0.4,0.3,0,0,0
2,17464,India,Haryana,Bhiwani,1332430,51.8,47.2,54.24,50.81,55.86,58.85,61.86,60.62,60,48.69,50,49.51,56.05,58.54,52.51,49.88,48.49,45.65,45.01,40.43,44.53,39.76,36.96,33.79,30.07,29.63,4.6,4.1,4.8,4.5,5,5.3,5.6,5.5,5.4,4.3,4.4,4.4,5,5.2,4.7,4.4,4.3,4,3.9,3.5,3.9,3.4,3.1,2.8,2.5,2.4,1.2,0.7,1.4,1.1,1.6,1.8,2.1,2,2,0.9,1,0.9,1.6,1.8,1.2,1,0.8,0.6,0.5,0,0.4,0,0,0,0,0
2,17365,India,Bihar,Bhojpur,3324678,59.32,67.09,68.39,62.85,71.21,75.67,74.1,83.78,71.28,71.24,72.04,68.54,73.35,65.33,64.65,72.05,59.63,54.78,51.32,54.91,54.48,51.05,54.61,46.71,42.92,42.09,5.3,6.1,6.2,5.7,6.5,6.9,6.8,7.7,6.5,6.5,6.6,6.2,6.7,5.9,5.8,6.6,5.4,4.9,4.5,4.9,4.8,4.5,4.9,4.1,3.7,3.6,1.9,2.7,2.8,2.2,3.1,3.5,3.3,4.3,3.1,3.1,3.1,2.8,3.3,2.5,2.4,3.1,1.9,1.4,1.1,1.5,1.4,1.1,1.4,0.7,0.3,0.2
2,17596,India,Madhya Pradesh,Bhopal,2774766,42.56,39.92,46.59,43.97,45.1,46.15,45.33,43.41,41.4,41.46,41.51,37.44,40.52,35.09,35.15,36.41,33.22,32.36,29.9,28.14,29.85,26.69,26.4,23.4,21.23,21.93,3.7,3.4,4.1,3.8,3.9,4,4,3.8,3.6,3.6,3.6,3.2,3.5,2.9,3,3.1,2.8,2.7,2.4,2.3,2.4,2.1,2.1,1.8,1.6,1.7,0.3,0,0.6,0.4,0.5,0.6,0.5,0.3,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17546,India,Karnataka,Bidar,1936541,25.01,25.08,29.1,25.15,24.61,26.63,26.37,27.01,24.61,25.66,23.67,22.81,24.57,24.46,25.64,25.42,24.06,23.52,21.67,19.24,18.96,18.06,17.29,16.24,11.08,11.15,2,2,2.4,2,1.9,2.1,2.1,2.2,1.9,2,1.8,1.7,1.9,1.9,2,2,1.9,1.8,1.6,1.4,1.4,1.3,1.2,1.1,0.6,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,17403,India,Chhattisgarh,Bijapur,306877,26.32,24.18,31.58,27.98,27.65,29.14,28.49,27.97,28.92,28.7,27.99,24.78,27.73,25.9,27.45,27.08,26.79,23.77,23.05,22.17,21.4,20.28,20.22,18.77,15.71,13.32,2.1,1.9,2.6,2.3,2.2,2.4,2.3,2.3,2.3,2.3,2.3,1.9,2.2,2,2.2,2.2,2.1,1.8,1.8,1.7,1.6,1.5,1.5,1.3,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
